store_ID,day_of_week,nb_customers_on_day,promotion,sales
267,3,1022,1,9231.828861952865
205,4,711,0,4748.143716690717
811,1,646,0,3588.6981037758555
200,3,1068,1,8642.94754569505
72,5,582,1,5865.041875661371
781,1,512,0,3565.696242063492
347,1,349,0,4119.632853174607
664,2,457,0,3316.1996230158725
417,2,520,0,4383.367661375661
880,1,730,0,6130.490871933624
278,6,597,0,5370.927228835976
935,1,734,1,7564.615238095236
810,6,484,0,5575.386043650792
194,3,609,1,7269.441720797724
258,2,437,1,4995.6264609279615
173,5,1105,1,9260.75812301587
885,5,675,1,5134.546583814332
150,5,930,0,9321.38292255892
61,2,603,1,5792.812554353053
229,2,756,1,9646.12966269842
211,2,1566,0,13408.574876503117
289,3,321,0,3903.9423292448296
268,5,642,1,5884.375814935063
120,1,555,0,5436.118034391535
819,6,425,0,4837.190664622413
1085,5,746,0,6666.811633237133
629,4,654,1,7192.748537601292
68,2,1523,1,12615.304804834055
898,2,928,1,9134.60131084656
644,4,892,0,7232.135075396825
986,2,965,1,8223.344892857143
449,1,1595,0,10643.480169312172
600,1,726,1,9660.048348484848
864,6,352,0,2524.1905701058195
731,5,850,0,7267.2231254208755
249,3,481,1,5088.844894688647
570,3,569,0,3769.582393097642
514,3,650,1,6414.162654882157
309,5,550,0,5255.036642015395
959,1,877,0,7551.690160894661
616,3,1024,1,11670.472386123138
256,3,1263,1,10412.80315608466
363,1,986,0,7347.690677729673
130,2,683,1,8109.34365512266
216,6,832,0,7227.8603975469
819,6,422,0,4857.821993867242
43,2,725,1,8645.91436375661
655,4,449,0,4463.1810489417985
260,3,926,1,6689.76924206349
14,1,650,0,5364.354548941801
833,6,673,0,7493.363328042328
616,3,739,0,6755.67342520443
230,5,997,1,8286.157450577202
554,4,601,1,5126.776332491582
95,1,1161,1,10972.538642857147
218,6,305,0,2105.366466931216
182,3,455,1,5857.164552669553
452,2,389,0,3784.000869648869
876,4,1186,1,10545.73699146224
386,1,995,0,7339.582107022608
1049,6,497,0,3084.5316667869174
411,2,602,0,7329.813469678466
860,4,559,0,3944.747231842232
152,1,853,1,9398.877184583933
977,2,633,1,6520.818379990378
1115,1,623,1,9801.479497474753
152,4,543,0,4483.246777176526
282,4,667,0,4293.920462722463
580,1,1696,1,11552.918547619052
793,5,417,0,3935.8674160654145
788,1,2026,1,14648.797865560366
472,3,646,0,4840.549295695047
1104,2,275,0,3068.088358160358
1014,2,812,0,6373.886955026456
107,6,1052,0,8538.407093554591
1039,3,1024,0,7376.495031746032
930,1,1068,0,6458.113753968254
788,5,1809,1,14019.651855820108
1085,5,943,1,9314.149753968251
1033,6,1019,0,10867.99970977171
347,3,326,0,4084.837736772487
632,6,994,0,7941.02500913901
272,5,643,1,6566.395632996633
355,4,1019,0,7807.754342592593
112,5,763,0,6353.778687710439
180,5,917,0,7876.018356328855
83,6,272,0,2829.0741418951425
522,5,714,0,7775.50098701299
39,5,651,1,5334.656381433381
811,6,641,0,3792.677694805198
550,1,630,1,7186.430369528621
83,2,362,0,3611.443910173161
301,3,603,1,6054.053630110631
607,6,153,0,1383.3163095238097
529,5,802,1,8537.400691558443
181,2,1154,1,10584.137463268213
292,3,720,0,5442.061736467239
577,6,432,0,3839.543533068785
507,3,521,0,5859.72338973064
534,4,545,1,7195.660091149592
387,5,1205,1,9839.290798941802
615,2,1043,0,7361.4998407888415
494,5,1042,0,6680.777383597888
364,2,732,1,6380.4519240019235
561,3,606,0,5591.204435185184
915,4,420,0,4943.196271071522
1026,4,877,0,6383.405700697454
804,4,372,0,3842.063855616605
427,5,729,0,6415.165195767194
237,2,553,0,3953.964786796535
443,6,373,0,3766.422927368927
637,4,760,0,8991.248218253968
507,5,823,1,10532.605381673877
1103,5,383,1,4971.8388478836
1042,2,649,1,5684.81780218855
615,2,1136,0,8076.09782912458
70,1,893,1,9525.243475348729
23,2,324,0,3379.067212000962
812,5,828,1,6917.562781986531
1029,5,791,1,5799.712235246239
505,5,518,0,4114.105931216931
1060,5,858,1,7828.053048941797
450,6,1601,0,11285.225944203945
885,2,787,1,6955.907382876384
379,3,499,1,4363.942337199839
648,5,538,0,5378.106244708994
647,2,617,0,4662.558109066858
22,4,505,1,4821.4657364117365
916,6,675,0,5437.617164021161
595,1,1411,0,11374.266476190473
103,4,391,1,4382.102387566139
819,6,444,0,5232.113736772486
473,6,313,0,2206.9934622414617
443,5,632,1,6878.630070827322
415,1,609,1,7758.665694805199
867,3,395,1,4390.962662698415
12,4,839,0,6436.992375781625
596,2,525,0,3392.9854302549297
240,2,470,1,4942.2853121693115
438,4,472,1,4693.153359788358
454,1,1109,1,11196.507173280424
528,5,1113,1,12216.40596284272
505,5,597,1,4916.965908489655
172,5,1174,1,10039.91176764902
386,2,505,0,5224.987689153439
848,6,732,0,6107.3297930495455
526,3,1316,0,8327.202794973546
174,5,630,1,5745.361622053871
692,6,452,0,3864.109232202983
622,2,386,0,3479.1185383597885
372,5,748,0,8002.799223063971
514,3,561,0,4903.5836240981225
274,4,823,1,3143.1850846560833
299,6,448,0,4082.7095727513224
456,6,651,0,5061.783365800868
467,3,1488,1,12567.223861111112
189,6,737,0,7132.689409331412
520,1,617,0,6417.656223544972
135,1,573,1,6985.932119907874
1068,2,358,1,5873.094621693121
16,2,906,0,7405.620328403075
799,3,920,1,10661.515407166911
1025,1,928,0,7226.995480158734
92,3,630,1,6704.0262733285235
475,1,1284,1,11248.48646813372
396,2,1059,0,9104.866060966811
901,4,705,0,7509.921213443962
359,3,630,1,7499.48287121212
669,6,408,0,4339.915968374219
454,5,759,0,5889.27152922078
1082,6,950,0,6516.58440740741
432,6,1002,0,6977.567297619045
639,5,545,1,5373.935596560848
328,5,530,0,4421.849497955749
964,1,1317,0,8538.810211640213
572,6,478,0,5406.84438818589
700,3,352,0,3777.862686507936
162,4,550,1,8081.38979701779
21,2,571,1,6944.991288720541
624,5,679,0,6425.5109033189065
84,1,1821,1,14110.785813492068
670,1,892,1,9185.69828920154
983,5,1772,1,13020.572259157516
62,6,376,0,3489.489824074075
719,6,479,0,5074.556986772484
70,1,841,1,9927.013607142851
250,4,513,0,5720.382575396828
570,6,463,0,3003.4682451899935
1029,4,920,1,6984.159425324674
109,1,785,0,6358.79201984127
924,3,380,0,3834.984409692159
176,1,933,1,8750.664800865798
594,4,497,1,4695.603023328522
255,4,525,0,4608.575496873498
360,5,783,1,7319.621885401638
521,6,448,0,5100.419333934587
434,6,911,0,11382.591881072629
985,4,771,1,8160.913413780664
300,3,674,0,5166.966657046655
567,1,633,0,4325.326557239056
179,6,1027,0,7846.222502645496
610,2,550,0,4323.543854497356
532,2,1210,0,9642.329270442518
1000,5,639,0,7176.544109908611
865,3,567,1,6924.950015974765
979,1,847,1,9979.459610149112
97,1,874,1,9648.023113756612
469,4,1427,1,11528.69199273874
703,1,425,1,4225.073937109187
924,2,475,1,4871.76080026455
324,6,322,0,2413.0102029822033
1081,5,736,0,4886.350411375659
1056,3,349,0,3377.5447817460317
984,3,791,1,7404.617474220221
768,2,1442,1,14960.12222522847
708,1,456,0,4512.8810281385295
256,3,1199,0,8688.790012265512
535,2,857,0,6955.201490981245
7,3,714,0,5996.55027248677
695,5,475,0,4703.638796296296
591,1,462,0,4826.874076719579
729,2,843,0,7081.986634920635
701,5,555,0,4389.336087421839
355,4,1102,0,8221.002391349393
745,2,587,0,5402.747199494949
730,3,1068,0,8328.195654040408
226,6,501,0,5219.914076479077
161,4,710,0,5840.140916666667
1082,6,1024,0,6958.232315295815
865,6,772,0,9069.505502044256
387,3,1303,1,11277.62084523809
1020,3,1263,1,10752.042406778406
936,5,1091,1,9113.664433381438
265,4,523,1,5102.574473544976
21,4,504,1,5604.645098244346
107,5,852,1,6651.194782708033
735,2,648,1,7055.049920394422
246,5,1042,1,7865.6522090964545
439,3,887,1,7435.608981120726
527,5,923,0,9634.756757215013
689,6,509,0,4465.151501322751
333,3,1211,0,8326.46391810967
245,1,1144,1,9990.056999037994
432,5,1395,0,9563.859528619532
859,2,804,1,8823.860296176043
586,5,1788,0,10823.519385040883
537,3,597,0,5339.790686507937
630,2,839,0,6545.382458994708
745,4,741,1,7945.671640331894
801,4,484,0,4478.533636002886
276,2,528,1,5529.209548941799
128,5,436,0,5034.200954425204
207,5,1214,0,9474.099131035628
871,3,337,0,3853.5457843915337
830,3,515,0,5559.199907166907
817,3,3199,1,12409.175726190477
109,6,704,0,6187.547637566138
725,3,603,0,5550.5449463684445
925,1,917,0,5185.305694083693
566,3,523,1,4949.760271885521
394,2,781,1,10663.045578042324
728,2,416,1,4761.552045611795
80,6,620,0,7705.918392376142
902,3,581,0,4073.2141524771514
1023,2,667,1,7022.118362674362
1041,3,741,1,6970.709166065413
1003,3,653,0,5708.400682058681
745,6,355,0,3537.152313649314
650,5,641,1,6400.729194925444
967,1,901,0,7731.48779437229
133,2,833,1,8312.376016474263
936,4,847,1,7350.555917989419
221,6,447,0,4080.2195410052914
46,5,620,0,4995.8171469456465
616,1,963,1,10746.35582936508
877,5,845,1,6537.513242063491
823,5,654,1,6964.594828042328
446,6,318,0,2326.7584367391873
493,2,656,0,6126.609011396012
948,1,1935,0,7002.356777777774
709,6,531,0,4465.464519841271
304,3,1065,1,7890.924976190475
446,2,638,0,4457.253930976432
341,5,675,0,4588.156188431939
792,4,766,0,6897.41661207311
1106,6,299,0,2539.581322751323
385,2,499,0,5133.490276936031
703,5,340,0,2877.4732169312165
437,5,657,1,6641.0908915343925
138,4,872,1,8386.493563973061
1026,6,887,0,7407.056977513231
825,1,750,1,7732.057178571426
452,2,515,0,5175.391765151516
790,4,574,0,5681.996131313129
749,4,617,0,4567.614931216933
34,5,977,1,7879.409833573835
829,6,898,0,6441.018040524293
472,6,650,0,4635.404348364599
140,5,882,1,6952.098752886004
566,6,378,0,3198.298573713322
651,5,1065,0,7974.635932058687
626,2,909,1,10841.018566849816
56,3,410,1,6221.840296296294
13,1,672,1,7496.235092592593
264,1,815,0,5541.886490231991
355,3,1160,1,9787.26356673882
883,6,261,0,2296.838774410775
61,5,378,0,3504.5794748677267
177,2,575,1,5300.050097680098
1026,5,1276,1,10593.337351851858
587,4,589,0,7695.2506310726285
427,2,566,0,4776.285142857142
24,6,1033,0,9786.141605820105
228,2,615,1,8514.571681522186
1065,3,504,0,4246.146941798942
305,3,501,1,5242.949738095242
35,1,906,1,12700.05766943242
585,3,662,0,3847.5323264790736
719,4,441,1,5398.00100781626
875,5,554,1,5875.728604497355
1006,5,723,0,4985.618153439154
277,1,884,1,10336.17828439154
973,4,747,0,5512.069977513225
368,4,539,0,6504.421060846564
103,2,451,0,4891.009679413181
560,1,1384,0,10552.356417989417
476,3,740,1,6804.5648558201065
930,5,1008,0,6078.257989538237
1054,2,685,1,6855.854384920632
1113,2,1066,1,11451.175125837131
443,6,389,0,3934.8800080567576
438,2,614,1,6567.627332611832
617,2,714,0,6792.7658386243365
469,3,1119,0,7782.768234006736
1023,4,557,1,5497.949263024012
579,5,946,1,8877.865841982093
516,3,818,1,6633.233937229437
242,5,568,1,6488.1734011544
65,4,649,1,7677.244045334299
142,3,641,1,5690.590502164501
51,1,432,0,5212.163690476189
918,1,714,1,7370.320125661375
1082,3,1000,1,6952.1927098364595
535,1,1349,1,13523.363716450223
871,6,571,0,7075.222488335742
349,1,900,0,8273.22988816739
46,5,711,1,6043.488804232804
662,6,595,0,5867.899885040885
974,5,1599,1,11270.79688828764
984,2,783,1,7611.251389249639
1053,2,1166,1,11234.309477032226
1059,3,1032,1,8048.193488335737
438,1,497,0,4381.351661976916
252,3,882,1,12167.730622895622
1088,3,381,0,3773.298325396826
869,4,719,0,4360.475999759502
992,5,707,0,5461.220522486772
724,2,855,1,8927.456584776332
1049,3,685,1,4508.15512169312
957,3,974,1,9513.247800264557
474,1,974,1,11405.97551154401
556,3,732,0,5687.25774182299
443,3,469,1,5331.365753968253
437,6,1129,0,10388.30856878307
2,6,340,0,2879.8199047619055
838,6,743,0,7191.696393698891
55,1,755,1,8623.581218855217
754,5,774,0,6165.6450965608465
728,1,463,0,4654.840685425688
356,3,326,0,3962.3367632275144
961,4,724,0,6667.436210918708
478,3,820,1,7699.664503922003
1034,4,748,0,5979.711571428571
235,4,465,0,4774.355502645502
508,1,930,1,11508.210606782108
1098,1,738,0,5288.038818542567
735,1,844,1,10078.151948412702
133,2,851,0,6860.853070466573
508,5,694,1,7299.618754060751
791,6,585,0,5524.331551587303
568,2,346,0,3561.8008379768357
895,4,855,0,8225.251056637806
483,6,352,0,3179.743095959596
1070,4,818,1,6612.155767316017
812,2,950,1,8478.366685185185
6,1,734,0,5825.117548941797
985,4,744,1,7640.452054473304
708,2,710,1,8519.04804232804
612,3,354,0,5409.746244829246
1091,4,587,0,6183.930829725831
217,2,707,1,7265.57261904762
958,4,580,1,4599.184171476672
401,3,717,1,7968.0055769600785
71,1,1035,1,14297.860768638771
69,3,1278,0,10171.983879629635
571,1,737,1,10358.460445767192
999,3,554,0,7026.2038012820485
1039,2,964,1,7930.969325396828
680,1,899,1,7134.715458994702
143,6,469,0,4817.683516714767
206,2,743,0,6143.526754569503
196,6,657,0,5072.225452982203
1025,3,828,0,6561.135014550267
719,4,440,0,4985.696487133234
943,4,547,1,6431.157946969698
498,1,910,1,7959.612988992487
1020,3,799,0,6128.991252525253
139,2,539,1,7149.793761904764
28,6,359,0,3338.274264911016
733,7,2783,0,12885.188975228471
69,4,1316,1,11090.589377224622
1011,5,1045,1,9337.836047619046
715,4,1011,1,9960.814583092832
1005,4,872,0,5299.582721787471
770,5,670,0,6042.472144179895
767,3,559,0,4666.618099206346
965,2,1003,1,10173.992460437708
558,4,368,0,2530.695458393458
648,4,784,1,8334.794019841273
489,6,330,0,3396.5454576719585
965,6,740,0,6594.856661375661
931,3,689,1,5704.293083333329
472,2,649,0,4575.606774891772
542,1,694,1,8463.124916065412
339,6,623,0,4601.335846755095
977,2,437,0,3356.475307720057
73,1,719,1,7535.498248677249
396,1,1315,1,13942.996402116394
596,2,713,0,4591.993937830687
86,1,644,1,7450.744178330926
104,6,1722,0,13508.755244107746
713,6,1598,0,12692.3951010101
668,6,1357,0,9793.660625661378
918,4,650,1,6325.935223304472
34,2,893,0,6528.322547619048
382,2,612,0,6285.827745791248
491,6,520,0,6100.502685666185
380,4,1356,1,14165.668311568055
440,3,533,0,4430.592082010582
448,1,1045,1,12536.919124699374
1041,4,673,1,6039.565299062049
689,5,799,1,7798.331946849449
236,4,742,0,5903.499907407407
388,4,1166,1,10371.66782407407
671,3,625,1,6506.134334656082
29,6,656,0,7227.361589022089
797,1,332,0,2962.8352174122156
1021,3,995,0,7733.495227513224
271,3,692,1,7519.591752645504
966,3,517,0,3836.708698412699
1031,2,384,0,3980.775740259739
219,1,504,0,3771.5023452380938
376,6,734,0,6026.029283670036
70,3,604,0,5444.938376984126
427,6,689,0,6658.848989982238
894,5,1190,0,8591.808168229913
84,5,1408,1,12833.6311029341
1010,1,902,1,10731.086223665232
158,5,487,1,7550.988201594705
826,4,760,0,7619.877841269839
10,4,522,0,4602.385264550265
9,6,614,0,6917.8496583694105
868,6,676,0,9538.534961159205
179,2,1182,1,10033.844363756612
257,6,364,0,3396.2116904761915
40,6,712,0,5284.120608946612
685,4,523,1,5914.215717772966
752,4,575,1,7013.918538359785
375,3,798,1,9970.74330026455
60,2,594,1,6340.304728835978
592,4,708,1,5305.197664844418
1072,3,805,1,8937.096285473788
575,1,748,1,9542.972056878312
402,2,556,1,5319.358487614238
288,1,378,0,4529.396565416063
65,2,458,0,4166.591417989416
748,6,491,0,5508.208563492063
890,3,416,1,5569.102177729679
947,6,1247,0,8475.492914021166
293,3,625,0,4422.16753835979
1073,1,794,0,5778.202657814407
328,1,642,1,6084.652590909092
65,6,262,0,2945.3890176767673
1045,2,769,0,6168.906551346801
717,5,662,1,7241.592097402594
531,3,625,0,4722.542882635883
912,5,678,0,5636.79360978836
671,5,514,0,4999.952941798941
800,3,510,1,5901.570926249673
413,1,1214,1,11332.15379689754
1018,6,1103,0,9360.96966534392
225,6,415,0,3656.722683251933
509,3,491,0,5194.570304834053
820,6,1182,0,12656.852827200575
537,4,530,0,4560.322647186145
336,6,1785,0,11491.558054232806
189,5,826,1,8799.981473239726
332,5,530,0,4248.269969576721
502,4,1954,1,14466.791869288114
61,2,120,0,1091.9045515873015
291,4,945,1,9207.390159793917
1059,4,1019,0,6996.172292328042
534,1,820,1,10032.0113512506
549,5,592,0,4589.832072631074
413,2,700,0,5728.485373015873
1111,1,628,1,8608.150214405967
677,3,671,1,8415.479997354498
660,5,646,1,6178.914777657527
572,4,602,1,7346.255499999999
728,1,549,1,6508.584056878308
775,4,563,1,7731.279727910977
557,3,592,0,3342.303930976432
67,6,475,0,4855.245083259331
234,6,959,0,9272.66637926888
284,2,513,1,6567.337789802788
647,2,566,0,4313.5108650793645
1075,5,1145,0,11460.20046428572
483,2,838,1,7089.107099086097
883,5,522,0,4695.153267676765
923,4,617,0,4662.524423937173
869,4,839,1,5834.155460317464
698,5,1649,0,12474.449796416548
577,6,797,0,5556.387434704186
268,4,502,0,3577.9618346560846
8,2,684,0,5285.212716931213
150,4,889,1,9214.190286676285
913,1,1578,1,13805.242711640216
67,5,742,0,7074.408879120879
704,5,1280,0,11651.64918350168
205,6,853,0,6313.680869047619
418,1,503,0,4511.250306878306
661,3,499,0,5417.26171200096
916,4,673,0,4775.258047979799
740,6,511,0,6417.56316005291
799,2,908,0,9440.894578856329
345,3,728,1,7672.862546296296
872,6,769,0,6821.34486808562
661,3,516,0,5599.061048941799
987,3,773,0,5301.923156084654
461,3,518,1,5785.593576118325
755,2,956,1,11540.641437469934
461,1,653,1,7339.286442039446
144,6,1199,0,7329.9256735209265
272,3,813,1,8743.888682539678
476,5,593,0,4932.526195767195
677,6,716,0,8160.632330946829
735,4,570,1,5955.118723544978
37,1,818,1,8210.209018999527
176,2,645,0,4875.130671615423
795,5,858,1,9926.998297619046
347,3,463,1,6060.418607827358
692,1,1153,1,10852.911256974514
716,4,396,1,5079.220492063493
472,2,624,1,6127.665189662187
1108,2,778,1,7876.425199615196
791,1,649,0,5401.6408769841255
959,3,1038,1,10043.885816257818
775,2,624,1,8722.248973544973
1076,1,731,1,5115.4998185425675
66,6,686,0,7359.105548941799
568,1,356,0,3826.7869907407394
1001,6,403,0,3511.970345598845
1113,2,666,1,6606.564026575276
120,2,690,1,8186.113300264554
70,1,919,1,10967.94467255892
241,1,845,1,9264.761924963925
726,2,1249,1,12809.322674603174
177,5,486,1,4162.198535353536
954,1,680,0,4549.981829605581
4,2,1724,1,13416.649603294847
736,6,498,0,4882.672007936505
659,1,291,0,2368.9922468734976
547,4,456,1,5643.915866762867
75,2,543,0,4835.635155723905
721,4,722,1,7652.45757118807
810,6,453,0,5257.707404160655
855,4,614,1,6006.666561447809
176,3,562,0,4260.267572751325
794,5,627,0,5334.502142857141
595,5,1568,0,12228.82994660895
565,3,1070,1,9499.296078282829
194,1,403,0,4575.611026371779
166,3,692,1,6571.030604377101
337,4,358,1,4629.568940355939
304,3,1191,1,8196.378922161177
142,1,215,1,2009.0754761164767
545,2,859,0,7872.909753006257
753,3,856,1,9742.381785714286
238,4,1231,1,8765.44900132275
780,4,888,0,6401.577361471861
1098,6,491,0,3617.657333564583
507,1,829,1,10497.161121813371
682,7,1263,0,7166.497007094758
622,1,517,1,5574.075908730158
241,3,655,1,6347.849065258813
503,2,798,0,5137.778598484849
1026,3,1225,1,10626.891654364155
215,6,629,0,7267.589481721984
301,5,692,1,7134.66037830688
93,6,307,0,2864.236817460317
611,4,514,1,6177.797013347765
84,6,1204,0,10644.951310125063
1018,5,1257,0,10032.301608104868
581,1,639,0,5223.908924603172
17,4,734,0,5260.12250986051
738,2,743,1,9862.672800024053
1085,5,886,1,8711.933636002883
280,2,492,1,6092.107786796536
551,3,1049,1,7076.809741582489
526,1,1273,0,8551.478013949016
167,6,536,0,4988.538586339584
482,5,775,0,7023.588284511787
855,6,423,0,3661.9859166666647
359,3,561,1,6524.933166426167
853,4,897,0,7536.8170236892765
890,5,380,0,4412.730081529583
1033,5,1219,0,11811.697445165946
200,1,1135,1,9624.936688792684
17,4,786,0,5473.7372540885035
758,3,678,1,5333.824852869353
680,2,635,0,4034.0080079365066
1096,5,747,0,5689.371212657709
832,2,638,1,8039.031832371338
672,2,1701,1,12362.142081492577
120,1,630,0,6004.471437109186
1077,1,415,0,3187.99169949495
598,1,805,0,5890.358198412703
179,2,791,0,5386.48443686869
591,3,463,0,4710.112562169313
1039,5,913,1,7575.186462000957
263,3,311,0,3206.909406926407
220,1,567,0,4234.802407407407
593,3,1268,1,10044.306365560366
